"","State","District","Date","Monthly.Rainfall","Groundwater.Level","Year","Month.Name","Month","Day"
"339","Rajasthan","Ajmer",2008-03-01,0.4,0,2008,"March",3,1
"340","Rajasthan","Ajmer",2008-04-01,5.7,0,2008,"April",4,1
"341","Rajasthan","Ajmer",2008-05-01,15.4,22.3053488372093,2008,"May",5,1
"342","Rajasthan","Ajmer",2008-06-01,89.7,0,2008,"June",6,1
"343","Rajasthan","Ajmer",2008-07-01,86.4,0,2008,"July",7,1
"344","Rajasthan","Ajmer",2008-08-01,189.7,18.0846511627907,2008,"August",8,1
"345","Rajasthan","Ajmer",2008-09-01,85.9,0,2008,"September",9,1
"346","Rajasthan","Ajmer",2008-10-01,19.1,0,2008,"October",10,1
"347","Rajasthan","Ajmer",2008-11-01,0,11.0174418604651,2008,"November",11,1
"348","Rajasthan","Ajmer",2008-12-01,0,0,2008,"December",12,1
"349","Rajasthan","Ajmer",2009-01-01,0.1,23.9310256410256,2009,"January",1,1
"350","Rajasthan","Ajmer",2009-02-01,0,0,2009,"February",2,1
"351","Rajasthan","Ajmer",2009-03-01,1.3,0,2009,"March",3,1
"352","Rajasthan","Ajmer",2009-04-01,0.3,0,2009,"April",4,1
"353","Rajasthan","Ajmer",2009-05-01,1.5,20.4482051282051,2009,"May",5,1
"354","Rajasthan","Ajmer",2009-06-01,13.6,0,2009,"June",6,1
"355","Rajasthan","Ajmer",2009-07-01,152,0,2009,"July",7,1
"356","Rajasthan","Ajmer",2009-08-01,60.5,19.2715384615385,2009,"August",8,1
"357","Rajasthan","Ajmer",2009-09-01,18.9,0,2009,"September",9,1
"358","Rajasthan","Ajmer",2009-10-01,0.4,0,2009,"October",10,1
"359","Rajasthan","Ajmer",2009-11-01,5,18.4133333333333,2009,"November",11,1
"360","Rajasthan","Ajmer",2009-12-01,0,0,2009,"December",12,1
"361","Maharashtra","Akola",2005-01-01,35.5,14.1503846153846,2005,"January",1,1
"362","Maharashtra","Akola",2005-02-01,6.4,0,2005,"February",2,1
"363","Maharashtra","Akola",2005-03-01,27.6,0,2005,"March",3,1
"364","Maharashtra","Akola",2005-04-01,5.4,0,2005,"April",4,1
"365","Maharashtra","Akola",2005-05-01,2.9,16.075,2005,"May",5,1
"366","Maharashtra","Akola",2005-06-01,36.2,0,2005,"June",6,1
"367","Maharashtra","Akola",2005-07-01,251.8,0,2005,"July",7,1
"368","Maharashtra","Akola",2005-08-01,249.8,14.5038461538462,2005,"August",8,1
"369","Maharashtra","Akola",2005-09-01,224.3,0,2005,"September",9,1
"370","Maharashtra","Akola",2005-10-01,49.9,0,2005,"October",10,1
"371","Maharashtra","Akola",2005-11-01,0,13.7365384615385,2005,"November",11,1
"372","Maharashtra","Akola",2005-12-01,0,0,2005,"December",12,1
"373","Maharashtra","Akola",2006-01-01,0,15.1084615384615,2006,"January",1,1
"374","Maharashtra","Akola",2006-02-01,0,0,2006,"February",2,1
"375","Maharashtra","Akola",2006-03-01,144.2,0,2006,"March",3,1
"376","Maharashtra","Akola",2006-04-01,0,0,2006,"April",4,1
"377","Maharashtra","Akola",2006-05-01,56,14.7934615384615,2006,"May",5,1
"378","Maharashtra","Akola",2006-06-01,103.1,0,2006,"June",6,1
"379","Maharashtra","Akola",2006-07-01,261.1,0,2006,"July",7,1
"380","Maharashtra","Akola",2006-08-01,368.7,13.0707692307692,2006,"August",8,1
"381","Maharashtra","Akola",2006-09-01,205.8,0,2006,"September",9,1
"382","Maharashtra","Akola",2006-10-01,47.7,0,2006,"October",10,1
"383","Maharashtra","Akola",2006-11-01,8.7,12.7953846153846,2006,"November",11,1
"384","Maharashtra","Akola",2006-12-01,0,0,2006,"December",12,1
"385","Maharashtra","Akola",2007-01-01,0,12.4462962962963,2007,"January",1,1
"386","Maharashtra","Akola",2007-02-01,0,0.53148148148148,2007,"February",2,1
"387","Maharashtra","Akola",2007-03-01,0,0,2007,"March",3,1
"388","Maharashtra","Akola",2007-04-01,12,0,2007,"April",4,1
"389","Maharashtra","Akola",2007-05-01,0,14.7551851851852,2007,"May",5,1
"390","Maharashtra","Akola",2007-06-01,130.9,0,2007,"June",6,1
"391","Maharashtra","Akola",2007-07-01,321.5,0,2007,"July",7,1
"392","Maharashtra","Akola",2007-08-01,228,12.3440740740741,2007,"August",8,1
"393","Maharashtra","Akola",2007-09-01,218.2,0,2007,"September",9,1
"394","Maharashtra","Akola",2007-10-01,0,0,2007,"October",10,1
"395","Maharashtra","Akola",2007-11-01,4.6,12.2855555555556,2007,"November",11,1
"396","Maharashtra","Akola",2007-12-01,0,0,2007,"December",12,1
"397","Maharashtra","Akola",2008-01-01,14.3,0,2008,"January",1,1
"398","Maharashtra","Akola",2008-02-01,0,0,2008,"February",2,1
"399","Maharashtra","Akola",2008-03-01,29,0,2008,"March",3,1
"400","Maharashtra","Akola",2008-04-01,0,0,2008,"April",4,1
"401","Maharashtra","Akola",2008-05-01,0,0,2008,"May",5,1
"402","Maharashtra","Akola",2008-06-01,79.5,0,2008,"June",6,1
"403","Maharashtra","Akola",2008-07-01,124.8,0,2008,"July",7,1
"404","Maharashtra","Akola",2008-08-01,115.9,13.8384615384615,2008,"August",8,1
"405","Maharashtra","Akola",2008-09-01,217,0,2008,"September",9,1
"406","Maharashtra","Akola",2008-10-01,9.9,0,2008,"October",10,1
"407","Maharashtra","Akola",2008-11-01,3,0,2008,"November",11,1
"408","Maharashtra","Akola",2008-12-01,0,0,2008,"December",12,1
"409","Maharashtra","Akola",2009-01-01,0,0,2009,"January",1,1
"410","Maharashtra","Akola",2009-02-01,0,0,2009,"February",2,1
"411","Maharashtra","Akola",2009-03-01,6.5,0,2009,"March",3,1
"412","Maharashtra","Akola",2009-04-01,0.2,0,2009,"April",4,1
"413","Maharashtra","Akola",2009-05-01,44.8,0,2009,"May",5,1
"414","Maharashtra","Akola",2009-06-01,81,0,2009,"June",6,1
"415","Maharashtra","Akola",2009-07-01,249.2,0,2009,"July",7,1
"416","Maharashtra","Akola",2009-08-01,171.6,0,2009,"August",8,1
"417","Maharashtra","Akola",2009-09-01,86.2,0,2009,"September",9,1
"418","Maharashtra","Akola",2009-10-01,43.9,0,2009,"October",10,1
"419","Maharashtra","Akola",2009-11-01,111.9,0,2009,"November",11,1
"420","Maharashtra","Akola",2009-12-01,8.7,0,2009,"December",12,1
"421","Kerala","Alappuzha",2005-01-01,18.9,4.89984375,2005,"January",1,1
"422","Kerala","Alappuzha",2005-02-01,11.8,0,2005,"February",2,1
"423","Kerala","Alappuzha",2005-03-01,39.2,0,2005,"March",3,1
"424","Kerala","Alappuzha",2005-04-01,248.9,0,2005,"April",4,1
"425","Kerala","Alappuzha",2005-05-01,177.4,7.26484375,2005,"May",5,1
"426","Kerala","Alappuzha",2005-06-01,552.1,0,2005,"June",6,1
"427","Kerala","Alappuzha",2005-07-01,521.7,0,2005,"July",7,1
"428","Kerala","Alappuzha",2005-08-01,114.2,3.04359375,2005,"August",8,1
"429","Kerala","Alappuzha",2005-09-01,344.1,0,2005,"September",9,1
"430","Kerala","Alappuzha",2005-10-01,276.8,0,2005,"October",10,1
"431","Kerala","Alappuzha",2005-11-01,197.3,1.85578125,2005,"November",11,1
"432","Kerala","Alappuzha",2005-12-01,96.4,0,2005,"December",12,1
"433","Kerala","Alappuzha",2006-01-01,11.7,5.10264705882353,2006,"January",1,1
"434","Kerala","Alappuzha",2006-02-01,0,0,2006,"February",2,1
"435","Kerala","Alappuzha",2006-03-01,58.4,0,2006,"March",3,1
"436","Kerala","Alappuzha",2006-04-01,73.6,0,2006,"April",4,1
"437","Kerala","Alappuzha",2006-05-01,495.3,6.67147058823529,2006,"May",5,1
"438","Kerala","Alappuzha",2006-06-01,481.5,0,2006,"June",6,1
"439","Kerala","Alappuzha",2006-07-01,442.6,0,2006,"July",7,1
"440","Kerala","Alappuzha",2006-08-01,332.4,2.91617647058824,2006,"August",8,1
"441","Kerala","Alappuzha",2006-09-01,400.2,0,2006,"September",9,1
"442","Kerala","Alappuzha",2006-10-01,450.8,0,2006,"October",10,1
"443","Kerala","Alappuzha",2006-11-01,268.1,3.63838235294118,2006,"November",11,1
"444","Kerala","Alappuzha",2006-12-01,6,0,2006,"December",12,1
"445","Kerala","Alappuzha",2007-01-01,0,5.49671641791045,2007,"January",1,1
"446","Kerala","Alappuzha",2007-02-01,30.5,0,2007,"February",2,1
"447","Kerala","Alappuzha",2007-03-01,2.2,0,2007,"March",3,1
"448","Kerala","Alappuzha",2007-04-01,139.7,0,2007,"April",4,1
"449","Kerala","Alappuzha",2007-05-01,284.2,7.36507462686567,2007,"May",5,1
"450","Kerala","Alappuzha",2007-06-01,597.3,0,2007,"June",6,1
"451","Kerala","Alappuzha",2007-07-01,780.2,0,2007,"July",7,1
"452","Kerala","Alappuzha",2007-08-01,368.3,3.32462686567164,2007,"August",8,1
"453","Kerala","Alappuzha",2007-09-01,417.6,0,2007,"September",9,1
"454","Kerala","Alappuzha",2007-10-01,306.8,0,2007,"October",10,1
"455","Kerala","Alappuzha",2007-11-01,173.4,4.11671641791045,2007,"November",11,1
"456","Kerala","Alappuzha",2007-12-01,6.4,0,2007,"December",12,1
"457","Kerala","Alappuzha",2008-01-01,0,5.35617647058824,2008,"January",1,1
"458","Kerala","Alappuzha",2008-02-01,88.2,0,2008,"February",2,1
"459","Kerala","Alappuzha",2008-03-01,175.5,0,2008,"March",3,1
"460","Kerala","Alappuzha",2008-04-01,166.3,0,2008,"April",4,1
"461","Kerala","Alappuzha",2008-05-01,127.8,5.97720588235294,2008,"May",5,1
"462","Kerala","Alappuzha",2008-06-01,366.5,0,2008,"June",6,1
"463","Kerala","Alappuzha",2008-07-01,660.7,0,2008,"July",7,1
"464","Kerala","Alappuzha",2008-08-01,189.4,3.68088235294118,2008,"August",8,1
"465","Kerala","Alappuzha",2008-09-01,332.6,0.85529411764706,2008,"September",9,1
"466","Kerala","Alappuzha",2008-10-01,313.7,0,2008,"October",10,1
"467","Kerala","Alappuzha",2008-11-01,122.3,4.45632352941176,2008,"November",11,1
"468","Kerala","Alappuzha",2008-12-01,41.9,0,2008,"December",12,1
"469","Kerala","Alappuzha",2009-01-01,1.7,5.74621212121212,2009,"January",1,1
"470","Kerala","Alappuzha",2009-02-01,4.4,0,2009,"February",2,1
"471","Kerala","Alappuzha",2009-03-01,45.3,0,2009,"March",3,1
"472","Kerala","Alappuzha",2009-04-01,131.9,0,2009,"April",4,1
"473","Kerala","Alappuzha",2009-05-01,256.4,7.15,2009,"May",5,1
"474","Kerala","Alappuzha",2009-06-01,559.8,0,2009,"June",6,1
"475","Kerala","Alappuzha",2009-07-01,503.3,0,2009,"July",7,1
"476","Kerala","Alappuzha",2009-08-01,164,3.6380303030303,2009,"August",8,1
"477","Kerala","Alappuzha",2009-09-01,250.3,0,2009,"September",9,1
"478","Kerala","Alappuzha",2009-10-01,210.9,0,2009,"October",10,1
"479","Kerala","Alappuzha",2009-11-01,318.5,4.53242424242424,2009,"November",11,1
"480","Kerala","Alappuzha",2009-12-01,54.6,0,2009,"December",12,1
"481","Uttar Pradesh","Aligarh",2005-01-01,11.5,5.61846153846154,2005,"January",1,1
"482","Uttar Pradesh","Aligarh",2005-02-01,21.8,0,2005,"February",2,1
"483","Uttar Pradesh","Aligarh",2005-03-01,26,0,2005,"March",3,1
"484","Uttar Pradesh","Aligarh",2005-04-01,9.8,0,2005,"April",4,1
"485","Uttar Pradesh","Aligarh",2005-05-01,7,6.47538461538462,2005,"May",5,1
"486","Uttar Pradesh","Aligarh",2005-06-01,16.7,0,2005,"June",6,1
"487","Uttar Pradesh","Aligarh",2005-07-01,465.2,0,2005,"July",7,1
"488","Uttar Pradesh","Aligarh",2005-08-01,38.3,5.22307692307692,2005,"August",8,1
"489","Uttar Pradesh","Aligarh",2005-09-01,178.9,0,2005,"September",9,1
"490","Uttar Pradesh","Aligarh",2005-10-01,0,0,2005,"October",10,1
"491","Uttar Pradesh","Aligarh",2005-11-01,0,5.31846153846154,2005,"November",11,1
"492","Uttar Pradesh","Aligarh",2005-12-01,0,0,2005,"December",12,1
"493","Uttar Pradesh","Aligarh",2006-01-01,1.4,5.68846153846154,2006,"January",1,1
"494","Uttar Pradesh","Aligarh",2006-02-01,0,0,2006,"February",2,1
"495","Uttar Pradesh","Aligarh",2006-03-01,6,0,2006,"March",3,1
"496","Uttar Pradesh","Aligarh",2006-04-01,1.9,0,2006,"April",4,1
"497","Uttar Pradesh","Aligarh",2006-05-01,22.2,6.79384615384615,2006,"May",5,1
"498","Uttar Pradesh","Aligarh",2006-06-01,59.8,0.6,2006,"June",6,1
"499","Uttar Pradesh","Aligarh",2006-07-01,168.1,0.60769230769231,2006,"July",7,1
"500","Uttar Pradesh","Aligarh",2006-08-01,34.9,5.91384615384615,2006,"August",8,1
"501","Uttar Pradesh","Aligarh",2006-09-01,48.9,0,2006,"September",9,1
"502","Uttar Pradesh","Aligarh",2006-10-01,15,0,2006,"October",10,1
"503","Uttar Pradesh","Aligarh",2006-11-01,0,6.19076923076923,2006,"November",11,1
"504","Uttar Pradesh","Aligarh",2006-12-01,0.5,0.59230769230769,2006,"December",12,1
"505","Uttar Pradesh","Aligarh",2007-01-01,3.6,6.41076923076923,2007,"January",1,1
"506","Uttar Pradesh","Aligarh",2007-02-01,53.6,0,2007,"February",2,1
"507","Uttar Pradesh","Aligarh",2007-03-01,46.2,0,2007,"March",3,1
"508","Uttar Pradesh","Aligarh",2007-04-01,0,0,2007,"April",4,1
"509","Uttar Pradesh","Aligarh",2007-05-01,6,6.50307692307692,2007,"May",5,1
"510","Uttar Pradesh","Aligarh",2007-06-01,86.4,0,2007,"June",6,1
"511","Uttar Pradesh","Aligarh",2007-07-01,168.8,0,2007,"July",7,1
"512","Uttar Pradesh","Aligarh",2007-08-01,145.9,4.97384615384615,2007,"August",8,1
"513","Uttar Pradesh","Aligarh",2007-09-01,12.2,0,2007,"September",9,1
"514","Uttar Pradesh","Aligarh",2007-10-01,0,0,2007,"October",10,1
"515","Uttar Pradesh","Aligarh",2007-11-01,0,4.97,2007,"November",11,1
"516","Uttar Pradesh","Aligarh",2007-12-01,0,0.51923076923077,2007,"December",12,1
"517","Uttar Pradesh","Aligarh",2008-01-01,0,5.63076923076923,2008,"January",1,1
"518","Uttar Pradesh","Aligarh",2008-02-01,0,0.52307692307692,2008,"February",2,1
"519","Uttar Pradesh","Aligarh",2008-03-01,0,0.52692307692308,2008,"March",3,1
"520","Uttar Pradesh","Aligarh",2008-04-01,24,0,2008,"April",4,1
"521","Uttar Pradesh","Aligarh",2008-05-01,106.4,6.68384615384615,2008,"May",5,1
"522","Uttar Pradesh","Aligarh",2008-06-01,173.6,0.69230769230769,2008,"June",6,1
"523","Uttar Pradesh","Aligarh",2008-07-01,243.1,0.69230769230769,2008,"July",7,1
"524","Uttar Pradesh","Aligarh",2008-08-01,208,4.48153846153846,2008,"August",8,1
"525","Uttar Pradesh","Aligarh",2008-09-01,124.1,0.52692307692308,2008,"September",9,1
"526","Uttar Pradesh","Aligarh",2008-10-01,0,0.51153846153846,2008,"October",10,1
"527","Uttar Pradesh","Aligarh",2008-11-01,0,5.64923076923077,2008,"November",11,1
"528","Uttar Pradesh","Aligarh",2008-12-01,0,0,2008,"December",12,1
"529","Uttar Pradesh","Aligarh",2009-01-01,0,5.64538461538462,2009,"January",1,1
"530","Uttar Pradesh","Aligarh",2009-02-01,0,0,2009,"February",2,1
"531","Uttar Pradesh","Aligarh",2009-03-01,0,0,2009,"March",3,1
"532","Uttar Pradesh","Aligarh",2009-04-01,0,0,2009,"April",4,1
"533","Uttar Pradesh","Aligarh",2009-05-01,0,6.90538461538462,2009,"May",5,1
"534","Uttar Pradesh","Aligarh",2009-06-01,0,0,2009,"June",6,1
"535","Uttar Pradesh","Aligarh",2009-07-01,61.5,0,2009,"July",7,1
"536","Uttar Pradesh","Aligarh",2009-08-01,137.2,6.51461538461538,2009,"August",8,1
"537","Uttar Pradesh","Aligarh",2009-09-01,34.9,0,2009,"September",9,1
"538","Uttar Pradesh","Aligarh",2009-10-01,19.1,0,2009,"October",10,1
"539","Uttar Pradesh","Aligarh",2009-11-01,20.5,6.43153846153846,2009,"November",11,1
"540","Uttar Pradesh","Aligarh",2009-12-01,11.1,0,2009,"December",12,1
"541","Uttar Pradesh","Allahabad",2005-01-01,44.9,6.45194444444444,2005,"January",1,1
"542","Uttar Pradesh","Allahabad",2005-02-01,12.5,0,2005,"February",2,1
"543","Uttar Pradesh","Allahabad",2005-03-01,16.9,0,2005,"March",3,1
"544","Uttar Pradesh","Allahabad",2005-04-01,2.8,0,2005,"April",4,1
"545","Uttar Pradesh","Allahabad",2005-05-01,0,7.56055555555556,2005,"May",5,1
"546","Uttar Pradesh","Allahabad",2005-06-01,73.5,0,2005,"June",6,1
"547","Uttar Pradesh","Allahabad",2005-07-01,320.7,0,2005,"July",7,1
"548","Uttar Pradesh","Allahabad",2005-08-01,243.6,5.31222222222222,2005,"August",8,1
"549","Uttar Pradesh","Allahabad",2005-09-01,87.2,0,2005,"September",9,1
"550","Uttar Pradesh","Allahabad",2005-10-01,28.3,0,2005,"October",10,1
"551","Uttar Pradesh","Allahabad",2005-11-01,0,5.58416666666667,2005,"November",11,1
"552","Uttar Pradesh","Allahabad",2005-12-01,18.2,0.31222222222222,2005,"December",12,1
"553","Uttar Pradesh","Allahabad",2006-01-01,0,6.43,2006,"January",1,1
"554","Uttar Pradesh","Allahabad",2006-02-01,0,0.25555555555556,2006,"February",2,1
"555","Uttar Pradesh","Allahabad",2006-03-01,24,0.23555555555556,2006,"March",3,1
"556","Uttar Pradesh","Allahabad",2006-04-01,23.5,0,2006,"April",4,1
"557","Uttar Pradesh","Allahabad",2006-05-01,6.2,8.25388888888889,2006,"May",5,1
"558","Uttar Pradesh","Allahabad",2006-06-01,62.5,0,2006,"June",6,1
"559","Uttar Pradesh","Allahabad",2006-07-01,456.1,0.27361111111111,2006,"July",7,1
"560","Uttar Pradesh","Allahabad",2006-08-01,237.6,6.08833333333333,2006,"August",8,1
"561","Uttar Pradesh","Allahabad",2006-09-01,47.4,0,2006,"September",9,1
"562","Uttar Pradesh","Allahabad",2006-10-01,39.5,0.09722222222222,2006,"October",10,1
"563","Uttar Pradesh","Allahabad",2006-11-01,0,7.23027777777778,2006,"November",11,1
"564","Uttar Pradesh","Allahabad",2006-12-01,0,0.36666666666667,2006,"December",12,1
"565","Uttar Pradesh","Allahabad",2007-01-01,0.1,6.78305555555556,2007,"January",1,1
"566","Uttar Pradesh","Allahabad",2007-02-01,75.8,0.38333333333333,2007,"February",2,1
"567","Uttar Pradesh","Allahabad",2007-03-01,25.1,0.40888888888889,2007,"March",3,1
"568","Uttar Pradesh","Allahabad",2007-04-01,1.2,0,2007,"April",4,1
"569","Uttar Pradesh","Allahabad",2007-05-01,21.9,7.58083333333333,2007,"May",5,1
"570","Uttar Pradesh","Allahabad",2007-06-01,77,0.32361111111111,2007,"June",6,1
"571","Uttar Pradesh","Allahabad",2007-07-01,295.4,0.29583333333333,2007,"July",7,1
"572","Uttar Pradesh","Allahabad",2007-08-01,295.4,3.84833333333333,2007,"August",8,1
"573","Uttar Pradesh","Allahabad",2007-09-01,209.2,0,2007,"September",9,1
"574","Uttar Pradesh","Allahabad",2007-10-01,2.8,0,2007,"October",10,1
"575","Uttar Pradesh","Allahabad",2007-11-01,0,7.0275,2007,"November",11,1
"576","Uttar Pradesh","Allahabad",2007-12-01,5.4,0,2007,"December",12,1
"577","Uttar Pradesh","Allahabad",2008-01-01,0.6,6.86916666666667,2008,"January",1,1
"578","Uttar Pradesh","Allahabad",2008-02-01,10,0,2008,"February",2,1
"579","Uttar Pradesh","Allahabad",2008-03-01,0,0,2008,"March",3,1
"580","Uttar Pradesh","Allahabad",2008-04-01,3.1,0,2008,"April",4,1
"581","Uttar Pradesh","Allahabad",2008-05-01,38.5,8.3325,2008,"May",5,1
"582","Uttar Pradesh","Allahabad",2008-06-01,322.4,0,2008,"June",6,1
"583","Uttar Pradesh","Allahabad",2008-07-01,446.9,0,2008,"July",7,1
"584","Uttar Pradesh","Allahabad",2008-08-01,326.1,3.96916666666667,2008,"August",8,1
"585","Uttar Pradesh","Allahabad",2008-09-01,67.5,0,2008,"September",9,1
"586","Uttar Pradesh","Allahabad",2008-10-01,20.3,0,2008,"October",10,1
"587","Uttar Pradesh","Allahabad",2008-11-01,1.7,5.51333333333333,2008,"November",11,1
"588","Uttar Pradesh","Allahabad",2008-12-01,0,0,2008,"December",12,1
"589","Uttar Pradesh","Allahabad",2009-01-01,0,6.20891891891892,2009,"January",1,1
"590","Uttar Pradesh","Allahabad",2009-02-01,0.5,0,2009,"February",2,1
"591","Uttar Pradesh","Allahabad",2009-03-01,14.4,0,2009,"March",3,1
"592","Uttar Pradesh","Allahabad",2009-04-01,3.2,0,2009,"April",4,1
"593","Uttar Pradesh","Allahabad",2009-05-01,26.8,7.86,2009,"May",5,1
"594","Uttar Pradesh","Allahabad",2009-06-01,3.1,0,2009,"June",6,1
"595","Uttar Pradesh","Allahabad",2009-07-01,172.7,0,2009,"July",7,1
"596","Uttar Pradesh","Allahabad",2009-08-01,64.8,4.65810810810811,2009,"August",8,1
"597","Uttar Pradesh","Allahabad",2009-09-01,177.8,0,2009,"September",9,1
"598","Uttar Pradesh","Allahabad",2009-10-01,33.6,0,2009,"October",10,1
"599","Uttar Pradesh","Allahabad",2009-11-01,15.9,7.43648648648649,2009,"November",11,1
"600","Uttar Pradesh","Allahabad",2009-12-01,6,0,2009,"December",12,1
"601","Uttarakhand","Almora",2005-01-01,72.8,0,2005,"January",1,1
"602","Uttarakhand","Almora",2005-02-01,38.7,0,2005,"February",2,1
"603","Uttarakhand","Almora",2005-03-01,17.9,0,2005,"March",3,1
"604","Uttarakhand","Almora",2005-04-01,1.1,0,2005,"April",4,1
"605","Uttarakhand","Almora",2005-05-01,24.1,0,2005,"May",5,1
"606","Uttarakhand","Almora",2005-06-01,54.1,0,2005,"June",6,1
"607","Uttarakhand","Almora",2005-07-01,488.8,0,2005,"July",7,1
"608","Uttarakhand","Almora",2005-08-01,79.7,0,2005,"August",8,1
"609","Uttarakhand","Almora",2005-09-01,389,0,2005,"September",9,1
"610","Uttarakhand","Almora",2005-10-01,22.1,0,2005,"October",10,1
"611","Uttarakhand","Almora",2005-11-01,0,0,2005,"November",11,1
"612","Uttarakhand","Almora",2005-12-01,4,0,2005,"December",12,1
"613","Uttarakhand","Almora",2006-01-01,5.1,0,2006,"January",1,1
"614","Uttarakhand","Almora",2006-02-01,1.8,0,2006,"February",2,1
"615","Uttarakhand","Almora",2006-03-01,41.6,0,2006,"March",3,1
"616","Uttarakhand","Almora",2006-04-01,21.3,0,2006,"April",4,1
"617","Uttarakhand","Almora",2006-05-01,115.6,0,2006,"May",5,1
"618","Uttarakhand","Almora",2006-06-01,112.7,0,2006,"June",6,1
"619","Uttarakhand","Almora",2006-07-01,267.2,0,2006,"July",7,1
"620","Uttarakhand","Almora",2006-08-01,276.1,0,2006,"August",8,1
"621","Uttarakhand","Almora",2006-09-01,55.5,0,2006,"September",9,1
"622","Uttarakhand","Almora",2006-10-01,3.2,0,2006,"October",10,1
"623","Uttarakhand","Almora",2006-11-01,0.3,0,2006,"November",11,1
"624","Uttarakhand","Almora",2006-12-01,5.3,0,2006,"December",12,1
"625","Uttarakhand","Almora",2007-01-01,4.2,0,2007,"January",1,1
"626","Uttarakhand","Almora",2007-02-01,135.8,0,2007,"February",2,1
"627","Uttarakhand","Almora",2007-03-01,117.9,0,2007,"March",3,1
"628","Uttarakhand","Almora",2007-04-01,30.5,0,2007,"April",4,1
"629","Uttarakhand","Almora",2007-05-01,90.2,0,2007,"May",5,1
"630","Uttarakhand","Almora",2007-06-01,192.4,0,2007,"June",6,1
"631","Uttarakhand","Almora",2007-07-01,171.2,0,2007,"July",7,1
"632","Uttarakhand","Almora",2007-08-01,280.9,0,2007,"August",8,1
"633","Uttarakhand","Almora",2007-09-01,245.4,0,2007,"September",9,1
"634","Uttarakhand","Almora",2007-10-01,4,0,2007,"October",10,1
"635","Uttarakhand","Almora",2007-11-01,0,0,2007,"November",11,1
"636","Uttarakhand","Almora",2007-12-01,0,0,2007,"December",12,1
"637","Uttarakhand","Almora",2008-01-01,0,0,2008,"January",1,1
"638","Uttarakhand","Almora",2008-02-01,0,0,2008,"February",2,1
"639","Uttarakhand","Almora",2008-03-01,0,0,2008,"March",3,1
"640","Uttarakhand","Almora",2008-04-01,0,0,2008,"April",4,1
"641","Uttarakhand","Almora",2008-05-01,0,0,2008,"May",5,1
"642","Uttarakhand","Almora",2008-06-01,10.2,0,2008,"June",6,1
"643","Uttarakhand","Almora",2008-07-01,251,0,2008,"July",7,1
"644","Uttarakhand","Almora",2008-08-01,247.7,0,2008,"August",8,1
