"","Year","Day","Daily.Rainfall.Kausani","Month","Date"
"57","1988",26,"0","02",1988-02-26
"58","1988",27,"25.4","02",1988-02-27
"59","1988",28,"27.6","02",1988-02-28
"60","1988",29,"3.8","02",1988-02-29
"63","1988",1,"0","03",1988-03-01
"64","1988",2,"0","03",1988-03-02
"65","1988",3,"0","03",1988-03-03
"66","1988",4,"0","03",1988-03-04
"67","1988",5,"0","03",1988-03-05
"68","1988",6,"0","03",1988-03-06
"69","1988",7,"6.6","03",1988-03-07
"70","1988",8,"19.4","03",1988-03-08
"71","1988",9,"0","03",1988-03-09
"72","1988",10,"5.4","03",1988-03-10
"73","1988",11,"80.4","03",1988-03-11
"74","1988",12,"9.2","03",1988-03-12
"75","1988",13,"3.0","03",1988-03-13
"76","1988",14,"0","03",1988-03-14
"77","1988",15,"0.8","03",1988-03-15
"78","1988",16,"0.8","03",1988-03-16
"79","1988",17,"0.6","03",1988-03-17
"80","1988",18,"0","03",1988-03-18
"81","1988",19,"1.8","03",1988-03-19
"82","1988",20,"0","03",1988-03-20
"83","1988",21,"0","03",1988-03-21
"84","1988",22,"0","03",1988-03-22
"85","1988",23,"0","03",1988-03-23
"86","1988",24,"0","03",1988-03-24
"87","1988",25,"0","03",1988-03-25
"88","1988",26,"10.8","03",1988-03-26
"89","1988",27,"10.0","03",1988-03-27
"90","1988",28,"0","03",1988-03-28
"91","1988",29,"0","03",1988-03-29
"92","1988",30,"0","03",1988-03-30
"93","1988",31,"0","03",1988-03-31
"94","1988",1,"0","04",1988-04-01
"95","1988",2,"0","04",1988-04-02
"96","1988",3,"0","04",1988-04-03
"97","1988",4,"0","04",1988-04-04
"98","1988",5,"0","04",1988-04-05
"99","1988",6,"0","04",1988-04-06
"100","1988",7,"0","04",1988-04-07
"101","1988",8,"0","04",1988-04-08
"102","1988",9,"0","04",1988-04-09
"103","1988",10,"0","04",1988-04-10
"104","1988",11,"0","04",1988-04-11
"105","1988",12,"0","04",1988-04-12
"106","1988",13,"0","04",1988-04-13
"107","1988",14,"0","04",1988-04-14
"108","1988",15,"0","04",1988-04-15
"109","1988",16,"11.0","04",1988-04-16
"110","1988",17,"19.4","04",1988-04-17
"111","1988",18,"2.8","04",1988-04-18
"112","1988",19,"3.2","04",1988-04-19
"113","1988",20,"0.6","04",1988-04-20
"114","1988",21,"0","04",1988-04-21
"115","1988",22,"0","04",1988-04-22
"116","1988",23,"1.0","04",1988-04-23
"117","1988",24,"0","04",1988-04-24
"118","1988",25,"19.0","04",1988-04-25
"119","1988",26,"0.2","04",1988-04-26
"120","1988",27,"1.8","04",1988-04-27
"121","1988",28,"0","04",1988-04-28
"122","1988",29,"0","04",1988-04-29
"123","1988",30,"0","04",1988-04-30
"125","1988",1,"0","05",1988-05-01
"126","1988",2,"5.2","05",1988-05-02
"127","1988",3,"10.6","05",1988-05-03
"128","1988",4,"4.0","05",1988-05-04
"129","1988",5,"8.4","05",1988-05-05
"130","1988",6,"0","05",1988-05-06
"131","1988",7,"2.2","05",1988-05-07
"132","1988",8,"5.4","05",1988-05-08
"133","1988",9,"0","05",1988-05-09
"134","1988",10,"0","05",1988-05-10
"135","1988",11,"0","05",1988-05-11
"136","1988",12,"0","05",1988-05-12
"137","1988",13,"0","05",1988-05-13
"138","1988",14,"0","05",1988-05-14
"139","1988",15,"0","05",1988-05-15
"140","1988",16,"0","05",1988-05-16
"141","1988",17,"13.8","05",1988-05-17
"142","1988",18,"3.0","05",1988-05-18
"143","1988",19,"0","05",1988-05-19
"144","1988",20,"0","05",1988-05-20
"145","1988",21,"0","05",1988-05-21
"146","1988",22,"1.2","05",1988-05-22
"147","1988",23,"0","05",1988-05-23
"148","1988",24,"0","05",1988-05-24
"149","1988",25,"0","05",1988-05-25
"150","1988",26,"0","05",1988-05-26
"151","1988",27,"0","05",1988-05-27
"152","1988",28,"0","05",1988-05-28
"153","1988",29,"0","05",1988-05-29
"154","1988",30,"0","05",1988-05-30
"155","1988",31,"15.6","05",1988-05-31
"156","1988",1,"2.8","06",1988-06-01
"157","1988",2,"1.8","06",1988-06-02
"158","1988",3,"0","06",1988-06-03
"159","1988",4,"3.4","06",1988-06-04
"160","1988",5,"0","06",1988-06-05
"161","1988",6,"5.4","06",1988-06-06
"162","1988",7,"0","06",1988-06-07
"163","1988",8,"0","06",1988-06-08
"164","1988",9,"0","06",1988-06-09
"165","1988",10,"0","06",1988-06-10
"166","1988",11,"0","06",1988-06-11
"167","1988",12,"7.8","06",1988-06-12
"168","1988",13,"5.8","06",1988-06-13
"169","1988",14,"5.4","06",1988-06-14
"170","1988",15,"0.4","06",1988-06-15
"171","1988",16,"0.2","06",1988-06-16
"172","1988",17,"7.6","06",1988-06-17
"173","1988",18,"2.4","06",1988-06-18
"174","1988",19,"0","06",1988-06-19
"175","1988",20,"0","06",1988-06-20
"176","1988",21,"4.4","06",1988-06-21
"177","1988",22,"3.4","06",1988-06-22
"178","1988",23,"0.2","06",1988-06-23
"179","1988",24,"14.2","06",1988-06-24
"180","1988",25,"0","06",1988-06-25
"181","1988",26,"1.6","06",1988-06-26
"182","1988",27,"25.0","06",1988-06-27
"183","1988",28,"0.4","06",1988-06-28
"184","1988",29,"19.4","06",1988-06-29
"185","1988",30,"18.8","06",1988-06-30
"187","1988",1,"1.8","07",1988-07-01
"188","1988",2,"33.8","07",1988-07-02
"189","1988",3,"3.6","07",1988-07-03
"190","1988",4,"0.2","07",1988-07-04
"191","1988",5,"7.8","07",1988-07-05
"192","1988",6,"25.4","07",1988-07-06
"193","1988",7,"0.2","07",1988-07-07
"194","1988",8,"0","07",1988-07-08
"195","1988",9,"4.8","07",1988-07-09
"196","1988",10,"2.4","07",1988-07-10
"197","1988",11,"0.2","07",1988-07-11
"198","1988",12,"8.4","07",1988-07-12
"199","1988",13,"16.6","07",1988-07-13
"200","1988",14,"2.6","07",1988-07-14
"201","1988",15,"0.6","07",1988-07-15
"202","1988",16,"8.2","07",1988-07-16
"203","1988",17,"16.4","07",1988-07-17
"204","1988",18,"8.2","07",1988-07-18
"205","1988",19,"15","07",1988-07-19
"206","1988",20,"3.0","07",1988-07-20
"207","1988",21,"37.6","07",1988-07-21
"208","1988",22,"9.2","07",1988-07-22
"209","1988",23,"2.8","07",1988-07-23
"210","1988",24,"14.4","07",1988-07-24
"211","1988",25,"4.0","07",1988-07-25
"212","1988",26,"25.0","07",1988-07-26
"213","1988",27,"16.6","07",1988-07-27
"214","1988",28,"1.4","07",1988-07-28
"215","1988",29,"17.4","07",1988-07-29
"216","1988",30,"6.0","07",1988-07-30
"217","1988",31,"25.0","07",1988-07-31
"218","1988",1,"49.4","08",1988-08-01
"219","1988",2,"38.6","08",1988-08-02
"220","1988",3,"0.4","08",1988-08-03
"221","1988",4,"0.6","08",1988-08-04
"222","1988",5,"0","08",1988-08-05
"223","1988",6,"1.4","08",1988-08-06
"224","1988",7,"56.0","08",1988-08-07
"225","1988",8,"25.6","08",1988-08-08
"226","1988",9,"31.4","08",1988-08-09
"227","1988",10,"31.6","08",1988-08-10
"228","1988",11,"10.4","08",1988-08-11
"229","1988",12,"4.6","08",1988-08-12
"230","1988",13,"15.6","08",1988-08-13
"231","1988",14,"0.8","08",1988-08-14
"232","1988",15,"5.8","08",1988-08-15
"233","1988",16,"0","08",1988-08-16
"234","1988",17,"29.0","08",1988-08-17
"235","1988",18,"34.8","08",1988-08-18
"236","1988",19,"6.4","08",1988-08-19
"237","1988",20,"10.4","08",1988-08-20
"238","1988",21,"2.4","08",1988-08-21
"239","1988",22,"2.0","08",1988-08-22
"240","1988",23,"40.2","08",1988-08-23
"241","1988",24,"4.2","08",1988-08-24
"242","1988",25,"14.2","08",1988-08-25
"243","1988",26,"0.2","08",1988-08-26
"244","1988",27,"0","08",1988-08-27
"245","1988",28,"0","08",1988-08-28
"246","1988",29,"0","08",1988-08-29
"247","1988",30,"0","08",1988-08-30
"248","1988",31,"0","08",1988-08-31
"249","1988",1,"0","09",1988-09-01
"250","1988",2,"0","09",1988-09-02
"251","1988",3,"0","09",1988-09-03
"252","1988",4,"0","09",1988-09-04
"253","1988",5,"0","09",1988-09-05
"254","1988",6,"0","09",1988-09-06
"255","1988",7,"0","09",1988-09-07
"256","1988",8,"6.4","09",1988-09-08
"257","1988",9,"0.6","09",1988-09-09
"258","1988",10,"4.4","09",1988-09-10
"259","1988",11,"0","09",1988-09-11
"260","1988",12,"0","09",1988-09-12
"261","1988",13,"0","09",1988-09-13
"262","1988",14,"1.0","09",1988-09-14
"263","1988",15,"14.8","09",1988-09-15
"264","1988",16,"2.2","09",1988-09-16
"265","1988",17,"10.2","09",1988-09-17
"266","1988",18,"19.6","09",1988-09-18
"267","1988",19,"2.4","09",1988-09-19
"268","1988",20,"15.6","09",1988-09-20
"269","1988",21,"6.0","09",1988-09-21
"270","1988",22,"24.6","09",1988-09-22
"271","1988",23,"6.8","09",1988-09-23
"272","1988",24,"0.8","09",1988-09-24
"273","1988",25,"0","09",1988-09-25
"274","1988",26,"0.2","09",1988-09-26
"275","1988",27,"0","09",1988-09-27
"276","1988",28,"0","09",1988-09-28
"277","1988",29,"0","09",1988-09-29
"278","1988",30,"0","09",1988-09-30
"280","1988",1,"0","10",1988-10-01
"281","1988",2,"0","10",1988-10-02
"282","1988",3,"0","10",1988-10-03
"283","1988",4,"0","10",1988-10-04
"284","1988",5,"0","10",1988-10-05
"285","1988",6,"0","10",1988-10-06
"286","1988",7,"0","10",1988-10-07
"287","1988",8,"1.4","10",1988-10-08
"288","1988",9,"0","10",1988-10-09
"289","1988",10,"0","10",1988-10-10
"290","1988",11,"0","10",1988-10-11
"291","1988",12,"0","10",1988-10-12
"292","1988",13,"0.6","10",1988-10-13
"293","1988",14,"0","10",1988-10-14
"294","1988",15,"0","10",1988-10-15
"295","1988",16,"0","10",1988-10-16
"296","1988",17,"0","10",1988-10-17
"297","1988",18,"0","10",1988-10-18
"298","1988",19,"0","10",1988-10-19
"299","1988",20,"0","10",1988-10-20
"300","1988",21,"0","10",1988-10-21
"301","1988",22,"0","10",1988-10-22
"302","1988",23,"0","10",1988-10-23
"303","1988",24,"0","10",1988-10-24
"304","1988",25,"0","10",1988-10-25
"305","1988",26,"0","10",1988-10-26
"306","1988",27,"0","10",1988-10-27
"307","1988",28,"0","10",1988-10-28
"308","1988",29,"0","10",1988-10-29
"309","1988",30,"0","10",1988-10-30
"310","1988",31,"0","10",1988-10-31
"311","1988",1,"0","11",1988-11-01
"312","1988",2,"0","11",1988-11-02
"313","1988",3,"0","11",1988-11-03
"314","1988",4,"2.6","11",1988-11-04
"315","1988",5,"0","11",1988-11-05
"316","1988",6,"0","11",1988-11-06
"317","1988",7,"0","11",1988-11-07
"318","1988",8,"0","11",1988-11-08
"319","1988",9,"0","11",1988-11-09
"320","1988",10,"0","11",1988-11-10
"321","1988",11,"0","11",1988-11-11
"322","1988",12,"0","11",1988-11-12
"323","1988",13,"0","11",1988-11-13
"324","1988",14,"0","11",1988-11-14
"325","1988",15,"0","11",1988-11-15
"326","1988",16,"0","11",1988-11-16
"327","1988",17,"0","11",1988-11-17
"328","1988",18,"0","11",1988-11-18
"329","1988",19,"0","11",1988-11-19
"330","1988",20,"0","11",1988-11-20
"331","1988",21,"0","11",1988-11-21
"332","1988",22,"0","11",1988-11-22
"333","1988",23,"0","11",1988-11-23
"334","1988",24,"0","11",1988-11-24
"335","1988",25,"0","11",1988-11-25
"336","1988",26,"0","11",1988-11-26
"337","1988",27,"0","11",1988-11-27
"338","1988",28,"0","11",1988-11-28
"339","1988",29,"0","11",1988-11-29
"340","1988",30,"0","11",1988-11-30
"342","1988",1,"0","12",1988-12-01
"343","1988",2,"0","12",1988-12-02
"344","1988",3,"0","12",1988-12-03
"345","1988",4,"0","12",1988-12-04
"346","1988",5,"0","12",1988-12-05
"347","1988",6,"0","12",1988-12-06
"348","1988",7,"0","12",1988-12-07
"349","1988",8,"0","12",1988-12-08
"350","1988",9,"0","12",1988-12-09
"351","1988",10,"0","12",1988-12-10
"352","1988",11,"0","12",1988-12-11
"353","1988",12,"0","12",1988-12-12
"354","1988",13,"0","12",1988-12-13
"355","1988",14,"0","12",1988-12-14
"356","1988",15,"0","12",1988-12-15
"357","1988",16,"0","12",1988-12-16
"358","1988",17,"0","12",1988-12-17
"359","1988",18,"0","12",1988-12-18
"360","1988",19,"0","12",1988-12-19
"361","1988",20,"1.6","12",1988-12-20
"362","1988",21,"0","12",1988-12-21
"363","1988",22,"14.2","12",1988-12-22
"364","1988",23,"1.0","12",1988-12-23
"365","1988",24,"6.4","12",1988-12-24
"366","1988",25,"16.8","12",1988-12-25
"367","1988",26,"0","12",1988-12-26
"368","1988",27,"0","12",1988-12-27
"369","1988",28,"0","12",1988-12-28
"370","1988",29,"0","12",1988-12-29
"371","1988",30,"0","12",1988-12-30
"372","1988",31,"0","12",1988-12-31
